"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2012-12-01 11:19","Foam Rolling",1,1,0,5:00,"300 sec",,
"2012-12-01 11:19","Overhead Press",2,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-12-01 11:19","Overhead Press",2,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-12-01 11:19","Overhead Press",2,3,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-12-01 11:19","Overhead Press",2,4,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-12-01 11:19","Overhead Press",2,5,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-12-01 11:19","Overhead Press",2,6,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-12-01 11:19","Goblet Squat",3,1,0,"108 lbs x 8 reps",,"108 lbs",8
"2012-12-01 11:19","Goblet Squat",3,2,1,"108 lbs x 8 reps",,"108 lbs",8
"2012-12-01 11:19","Goblet Squat",3,3,1,"108 lbs x 7 reps",,"108 lbs",7
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-02 11:48","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-10-02 11:48","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-10-02 11:48","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-02 11:48","Bench Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-02 11:48","Bench Press",3,3,0,"95 lbs x 3 reps",,"95 lbs",3
"2012-10-02 11:48","Bench Press",3,4,0,"107.5 lbs x 5 reps",,"107.5 lbs",5
"2012-10-02 11:48","Bench Press",3,5,0,"107.5 lbs x 5 reps",,"107.5 lbs",5
"2012-10-02 11:48","Bench Press",3,6,1,"107.5 lbs x 15 reps",,"107.5 lbs",15
"2012-10-02 11:48",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-02 11:48",Chin-Up,4,2,0,"8 reps",,,8
"2012-10-02 11:48",Squat,5,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-02 11:48",Squat,5,2,0,"65 lbs x 3 reps",,"65 lbs",3
"2012-10-02 11:48",Squat,5,3,0,"95 lbs x 3 reps",,"95 lbs",3
"2012-10-02 11:48",Squat,5,4,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-02 11:48",Squat,5,5,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-02 11:48",Squat,5,6,1,"115 lbs x 6 reps",,"115 lbs",6
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-04 11:33","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-04 11:33","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-10-04 11:33","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-04 11:33","Overhead Press",3,2,0,"65 lbs x 3 reps",,"65 lbs",3
"2012-10-04 11:33","Overhead Press",3,3,0,"87.5 lbs x 5 reps",,"87.5 lbs",5
"2012-10-04 11:33","Overhead Press",3,4,0,"87.5 lbs x 5 reps",,"87.5 lbs",5
"2012-10-04 11:33","Overhead Press",3,5,1,"87.5 lbs x 9 reps",,"87.5 lbs",9
"2012-10-04 11:33","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-10-04 11:33","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-10-04 11:33",Deadlift,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-04 11:33",Deadlift,5,2,0,"105 lbs x 5 reps",,"105 lbs",5
"2012-10-04 11:33",Deadlift,5,3,1,"140 lbs x 8 reps",,"140 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-06 19:13","Foam Rolling",1,1,0,4:00,"240 sec",,
"2012-10-06 19:13","Goblet Squat",2,1,0,"35 lbs x 6 reps",,"35 lbs",6
"2012-10-06 19:13","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-06 19:13","Bench Press",3,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-06 19:13","Bench Press",3,3,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-06 19:13","Bench Press",3,4,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-06 19:13","Bench Press",3,5,1,"115 lbs x 10 reps",,"115 lbs",10
"2012-10-06 19:13",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-06 19:13",Chin-Up,4,2,0,"8 reps",,,8
"2012-10-06 19:13",Squat,5,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-06 19:13",Squat,5,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-06 19:13",Squat,5,3,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-06 19:13",Squat,5,4,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-06 19:13",Squat,5,5,1,"120 lbs x 8 reps",,"120 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-08 17:14","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-10-08 17:14","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-08 17:14","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-08 17:14","Overhead Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-08 17:14","Overhead Press",3,3,0,"90 lbs x 5 reps",,"90 lbs",5
"2012-10-08 17:14","Overhead Press",3,4,0,"90 lbs x 5 reps",,"90 lbs",5
"2012-10-08 17:14","Overhead Press",3,5,0,"90 lbs x 7 reps",,"90 lbs",7
"2012-10-08 17:14","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-10-08 17:14","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-10-08 17:14",Squat,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-08 17:14",Squat,5,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-08 17:14",Squat,5,3,0,"125 lbs x 5 reps",,"125 lbs",5
"2012-10-08 17:14",Squat,5,4,0,"125 lbs x 5 reps",,"125 lbs",5
"2012-10-08 17:14",Squat,5,5,1,"125 lbs x 9 reps",,"125 lbs",9
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-10 11:30","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-10 11:30","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-10 11:30","Bench Press",3,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-10 11:30","Bench Press",3,2,0,"95 lbs x 3 reps",,"95 lbs",3
"2012-10-10 11:30","Bench Press",3,3,0,"117.5 lbs x 5 reps",,"117.5 lbs",5
"2012-10-10 11:30","Bench Press",3,4,0,"117.5 lbs x 5 reps",,"117.5 lbs",5
"2012-10-10 11:30","Bench Press",3,5,1,"117.5 lbs x 10 reps",,"117.5 lbs",10
"2012-10-10 11:30",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-10 11:30",Chin-Up,4,2,0,"7 reps",,,7
"2012-10-10 11:30",Deadlift,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-10 11:30",Deadlift,5,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-10 11:30",Deadlift,5,3,1,"145 lbs x 10 reps",,"145 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2012-10-13 14:00","Goblet Squat",1,1,0,"35 lbs x 10 reps","35 lbs",10,
"2012-10-13 14:00","Overhead Press",2,1,0,"45 lbs x 5 reps","45 lbs",5,
"2012-10-13 14:00","Overhead Press",2,2,0,"65 lbs x 3 reps","65 lbs",3,
"2012-10-13 14:00","Overhead Press",2,3,0,"92.5 lbs x 5 reps","92.5 lbs",5,
"2012-10-13 14:00","Overhead Press",2,4,0,"92.5 lbs x 5 reps","92.5 lbs",5,
"2012-10-13 14:00","Overhead Press",2,5,1,"92.5 lbs x 8 reps","92.5 lbs",8,
"2012-10-13 14:00",Squat,3,1,0,"65 lbs x 5 reps","65 lbs",5,
"2012-10-13 14:00",Squat,3,2,0,"85 lbs x 5 reps","85 lbs",5,
"2012-10-13 14:00",Squat,3,3,0,"130 lbs x 5 reps","130 lbs",5,
"2012-10-13 14:00",Squat,3,4,0,"130 lbs x 5 reps","130 lbs",5,
"2012-10-13 14:00",Squat,3,5,1,"130 lbs x 10 reps","130 lbs",10,
"2012-10-13 14:00","Weighted Dip",4,1,0,"x 8 reps",,8,
"2012-10-13 14:00","Weighted Dip",4,2,0,"x 8 reps",,8,
"2012-10-13 14:00","Foam Rolling",5,1,0,20:00,,,"1200 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-15 14:00","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-15 14:00","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-15 14:00","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-15 14:00","Bench Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-15 14:00","Bench Press",3,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-15 14:00","Bench Press",3,4,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-15 14:00","Bench Press",3,5,0,"120 lbs x 5 reps",,"120 lbs",5
"2012-10-15 14:00","Bench Press",3,6,1,"120 lbs x 10 reps",,"120 lbs",10
"2012-10-15 14:00",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-15 14:00",Chin-Up,4,2,0,"8 reps",,,8
"2012-10-15 14:00",Squat,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-15 14:00",Squat,5,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-15 14:00",Squat,5,3,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-10-15 14:00",Squat,5,4,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-10-15 14:00",Squat,5,5,1,"135 lbs x 9 reps",,"135 lbs",9
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2012-10-17 11:25","Goblet Squat",1,1,0,"35 lbs x 10 reps","35 lbs",10,
"2012-10-17 11:25","Overhead Press",2,1,0,"45 lbs x 5 reps","45 lbs",5,
"2012-10-17 11:25","Overhead Press",2,2,0,"65 lbs x 5 reps","65 lbs",5,
"2012-10-17 11:25","Overhead Press",2,3,0,"95 lbs x 5 reps","95 lbs",5,
"2012-10-17 11:25","Overhead Press",2,4,0,"95 lbs x 5 reps","95 lbs",5,
"2012-10-17 11:25","Overhead Press",2,5,0,"95 lbs x 7 reps","95 lbs",7,
"2012-10-17 11:25","Weighted Dip",3,1,0,"x 8 reps",,8,
"2012-10-17 11:25","Weighted Dip",3,2,0,"x 8 reps",,8,
"2012-10-17 11:25",Deadlift,4,1,0,"95 lbs x 5 reps","95 lbs",5,
"2012-10-17 11:25",Deadlift,4,2,0,"135 lbs x 5 reps","135 lbs",5,
"2012-10-17 11:25",Deadlift,4,3,1,"155 lbs x 10 reps","155 lbs",10,
"2012-10-17 11:25","Foam Rolling",5,1,0,10:00,,,"600 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-20 14:00","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-20 14:00","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-20 14:00","Bench Press",3,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-20 14:00","Bench Press",3,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-20 14:00","Bench Press",3,3,0,"122.5 lbs x 5 reps",,"122.5 lbs",5
"2012-10-20 14:00","Bench Press",3,4,0,"122.5 lbs x 5 reps",,"122.5 lbs",5
"2012-10-20 14:00","Bench Press",3,5,1,"122.5 lbs x 10 reps",,"122.5 lbs",10
"2012-10-20 14:00",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-20 14:00",Chin-Up,4,2,0,"6 reps",,,6
"2012-10-20 14:00",Squat,5,1,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-20 14:00",Squat,5,2,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-20 14:00",Squat,5,3,0,"140 lbs x 5 reps",,"140 lbs",5
"2012-10-20 14:00",Squat,5,4,0,"140 lbs x 5 reps",,"140 lbs",5
"2012-10-20 14:00",Squat,5,5,1,"140 lbs x 8 reps",,"140 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-23 12:01","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-10-23 12:01","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-23 12:01","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-23 12:01","Overhead Press",3,2,0,"75 lbs x 5 reps",,"75 lbs",5
"2012-10-23 12:01","Overhead Press",3,3,0,"97.5 lbs x 5 reps",,"97.5 lbs",5
"2012-10-23 12:01","Overhead Press",3,4,0,"97.5 lbs x 5 reps",,"97.5 lbs",5
"2012-10-23 12:01","Overhead Press",3,5,1,"97.5 lbs x 7 reps",,"97.5 lbs",7
"2012-10-23 12:01","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-10-23 12:01","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-10-23 12:01",Squat,5,1,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-23 12:01",Squat,5,2,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-10-23 12:01",Squat,5,3,0,"145 lbs x 5 reps",,"145 lbs",5
"2012-10-23 12:01",Squat,5,4,0,"145 lbs x 5 reps",,"145 lbs",5
"2012-10-23 12:01",Squat,5,5,1,"145 lbs x 5 reps",,"145 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-25 12:43","Foam Rolling",1,1,0,18:00,"1080 sec",,
"2012-10-25 12:43","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-10-25 12:43","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-25 12:43","Bench Press",3,2,0,"75 lbs x 5 reps",,"75 lbs",5
"2012-10-25 12:43","Bench Press",3,3,0,"105 lbs x 3 reps",,"105 lbs",3
"2012-10-25 12:43","Bench Press",3,4,0,"125 lbs x 5 reps",,"125 lbs",5
"2012-10-25 12:43","Bench Press",3,5,0,"125 lbs x 5 reps",,"125 lbs",5
"2012-10-25 12:43","Bench Press",3,6,1,"125 lbs x 10 reps",,"125 lbs",10
"2012-10-25 12:43",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-25 12:43",Chin-Up,4,2,0,"6 reps",,,6
"2012-10-25 12:43",Deadlift,5,1,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-10-25 12:43",Deadlift,5,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-25 12:43",Deadlift,5,3,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-10-25 12:43",Deadlift,5,4,1,"165 lbs x 5 reps",,"165 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2012-10-27 14:00","Goblet Squat",1,1,0,"35 lbs x 10 reps","35 lbs",10,
"2012-10-27 14:00","Overhead Press",2,1,0,"45 lbs x 5 reps","45 lbs",5,
"2012-10-27 14:00","Overhead Press",2,2,0,"65 lbs x 5 reps","65 lbs",5,
"2012-10-27 14:00","Overhead Press",2,3,0,"85 lbs x 3 reps","85 lbs",3,
"2012-10-27 14:00","Overhead Press",2,4,0,"100 lbs x 5 reps","100 lbs",5,
"2012-10-27 14:00","Overhead Press",2,5,0,"100 lbs x 5 reps","100 lbs",5,
"2012-10-27 14:00","Overhead Press",2,6,1,"100 lbs x 6 reps","100 lbs",6,
"2012-10-27 14:00",Squat,3,1,0,"65 lbs x 5 reps","65 lbs",5,
"2012-10-27 14:00",Squat,3,2,0,"95 lbs x 5 reps","95 lbs",5,
"2012-10-27 14:00",Squat,3,3,0,"115 lbs x 3 reps","115 lbs",3,
"2012-10-27 14:00",Squat,3,4,0,"150 lbs x 5 reps","150 lbs",5,
"2012-10-27 14:00",Squat,3,5,0,"150 lbs x 5 reps","150 lbs",5,
"2012-10-27 14:00",Squat,3,6,1,"150 lbs x 5 reps","150 lbs",5,
"2012-10-27 14:00","Weighted Dip",4,1,0,"x 8 reps",,8,
"2012-10-27 14:00","Weighted Dip",4,2,0,"x 8 reps",,8,
"2012-10-27 14:00","Foam Rolling",5,1,0,25:00,,,"1500 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-10-30 14:00","Foam Rolling",1,1,0,4:00,"240 sec",,
"2012-10-30 14:00","Bench Press",2,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-30 14:00","Bench Press",2,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-10-30 14:00","Bench Press",2,3,0,"115 lbs x 3 reps",,"115 lbs",3
"2012-10-30 14:00","Bench Press",2,4,0,"130 lbs x 5 reps",,"130 lbs",5
"2012-10-30 14:00","Bench Press",2,5,0,"130 lbs x 5 reps",,"130 lbs",5
"2012-10-30 14:00","Bench Press",2,6,1,"130 lbs x 10 reps",,"130 lbs",10
"2012-10-30 14:00",Squat,3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-10-30 14:00",Squat,3,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-10-30 14:00",Squat,3,3,0,"135 lbs x 3 reps",,"135 lbs",3
"2012-10-30 14:00",Squat,3,4,0,"155 lbs x 5 reps",,"155 lbs",5
"2012-10-30 14:00",Squat,3,5,0,"155 lbs x 5 reps",,"155 lbs",5
"2012-10-30 14:00",Squat,3,6,1,"155 lbs x 6 reps",,"155 lbs",6
"2012-10-30 14:00",Chin-Up,4,1,0,"8 reps",,,8
"2012-10-30 14:00",Chin-Up,4,2,0,"8 reps",,,8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-11-01 12:21","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-11-01 12:21","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-11-01 12:21","Overhead Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-11-01 12:21","Overhead Press",3,2,0,"65 lbs x 5 reps",,"65 lbs",5
"2012-11-01 12:21","Overhead Press",3,3,0,"85 lbs x 3 reps",,"85 lbs",3
"2012-11-01 12:21","Overhead Press",3,4,0,"102.5 lbs x 5 reps",,"102.5 lbs",5
"2012-11-01 12:21","Overhead Press",3,5,0,"102.5 lbs x 5 reps",,"102.5 lbs",5
"2012-11-01 12:21","Overhead Press",3,6,1,"102.5 lbs x 5 reps",,"102.5 lbs",5
"2012-11-01 12:21","Weighted Dip",4,1,0,"x 8 reps",,,8
"2012-11-01 12:21","Weighted Dip",4,2,0,"x 8 reps",,,8
"2012-11-01 12:21",Deadlift,5,1,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-11-01 12:21",Deadlift,5,2,0,"115 lbs x 5 reps",,"115 lbs",5
"2012-11-01 12:21",Deadlift,5,3,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-11-01 12:21",Deadlift,5,4,1,"175 lbs x 5 reps",,"175 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-11-03 18:35","Foam Rolling",1,1,0,12:00,"720 sec",,
"2012-11-03 18:35","Goblet Squat",2,1,0,"35 lbs x 10 reps",,"35 lbs",10
"2012-11-03 18:35","Bench Press",3,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-11-03 18:35","Bench Press",3,2,0,"85 lbs x 5 reps",,"85 lbs",5
"2012-11-03 18:35","Bench Press",3,3,0,"115 lbs x 3 reps",,"115 lbs",3
"2012-11-03 18:35","Bench Press",3,4,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-11-03 18:35","Bench Press",3,5,0,"135 lbs x 5 reps",,"135 lbs",5
"2012-11-03 18:35","Bench Press",3,6,1,"135 lbs x 10 reps",,"135 lbs",10
"2012-11-03 18:35",Squat,4,1,0,"45 lbs x 5 reps",,"45 lbs",5
"2012-11-03 18:35",Squat,4,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2012-11-03 18:35",Squat,4,3,0,"135 lbs x 3 reps",,"135 lbs",3
"2012-11-03 18:35",Squat,4,4,0,"160 lbs x 5 reps",,"160 lbs",5
"2012-11-03 18:35",Squat,4,5,0,"160 lbs x 5 reps",,"160 lbs",5
"2012-11-03 18:35",Squat,4,6,1,"160 lbs x 5 reps",,"160 lbs",5
"2012-11-03 18:35",Chin-Up,5,1,0,"6 reps",,,6
"2012-11-03 18:35",Chin-Up,5,2,0,"6 reps",,,6
"2012-11-03 18:35",Chin-Up,5,3,0,"6 reps",,,6
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-27 22:29","Foam Rolling",1,1,0,10:00,"600 sec",,
"2012-08-27 22:29","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-27 22:29","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-27 22:29",Pull-Up,3,1,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,2,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,3,0,"3 reps",,,3
"2012-08-27 22:29",Pull-Up,3,4,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,5,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,6,0,"3 reps",,,3
"2012-08-27 22:29",Pull-Up,3,7,0,"1 reps",,,1
"2012-08-27 22:29",Pull-Up,3,8,0,"2 reps",,,2
"2012-08-27 22:29",Pull-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-29 21:33","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-08-29 21:33","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-29 21:33","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-29 21:33","Push Up",3,1,0,"8 reps",,,8
"2012-08-29 21:33","Push Up",3,2,0,"8 reps",,,8
"2012-08-29 21:33","Ring Dips",4,1,0,"5 reps",,,5
"2012-08-29 21:33","Ring Dips",4,2,0,"5 reps",,,5
"2012-08-29 21:33","Ring Dips",4,3,0,"5 reps",,,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-08-31 20:34","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-08-31 20:34","Foam Rolling",1,2,0,13:00,"780 sec",,
"2012-08-31 20:34","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-31 20:34","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-08-31 20:34",Chin-Up,3,1,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,2,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,3,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,4,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,5,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,6,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,7,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,8,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,9,0,"3 reps",,,3
"2012-08-31 20:34",Chin-Up,3,10,0,"1 reps",,,1
"2012-08-31 20:34",Chin-Up,3,11,0,"2 reps",,,2
"2012-08-31 20:34",Chin-Up,3,12,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-09 20:32","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-09-09 20:32","Foam Rolling",1,2,0,9:00,"540 sec",,
"2012-09-09 20:32","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-09-09 20:32","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-09-09 20:32",Chin-Up,3,1,0,"1 reps",,,1
"2012-09-09 20:32",Chin-Up,3,2,0,"2 reps",,,2
"2012-09-09 20:32",Chin-Up,3,3,0,"3 reps",,,3
"2012-09-09 20:32",Chin-Up,3,4,0,"1 reps",,,1
"2012-09-09 20:32",Chin-Up,3,5,0,"2 reps",,,2
"2012-09-09 20:32",Chin-Up,3,6,0,"3 reps",,,3
"2012-09-09 20:32",Chin-Up,3,7,0,"1 reps",,,1
"2012-09-09 20:32",Chin-Up,3,8,0,"2 reps",,,2
"2012-09-09 20:32",Chin-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-18 11:16","Foam Rolling",1,1,0,8:00,"480 sec",,
"2012-09-18 11:16","Goblet Squat",2,1,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-09-18 11:16","Goblet Squat",2,2,0,"35 lbs x 5 reps",,"35 lbs",5
"2012-09-18 11:16",Chin-Up,3,1,0,"1 reps",,,1
"2012-09-18 11:16",Chin-Up,3,2,0,"2 reps",,,2
"2012-09-18 11:16",Chin-Up,3,3,0,"3 reps",,,3
"2012-09-18 11:16",Chin-Up,3,4,0,"1 reps",,,1
"2012-09-18 11:16",Chin-Up,3,5,0,"2 reps",,,2
"2012-09-18 11:16",Chin-Up,3,6,0,"3 reps",,,3
"2012-09-18 11:16",Chin-Up,3,7,0,"1 reps",,,1
"2012-09-18 11:16",Chin-Up,3,8,0,"2 reps",,,2
"2012-09-18 11:16",Chin-Up,3,9,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2012-09-20 18:44","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-09-20 18:44","Foam Rolling",1,2,0,3:00,"180 sec",,
"2012-09-20 18:44","Goblet Squat",2,1,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-09-20 18:44","Goblet Squat",2,2,0,"44 lbs x 5 reps",,"44 lbs",5
"2012-09-20 18:44",Chin-Up,3,1,0,"1 reps",,,1
"2012-09-20 18:44",Chin-Up,3,2,0,"2 reps",,,2
"2012-09-20 18:44",Chin-Up,3,3,0,"3 reps",,,3
"2012-09-20 18:44",Chin-Up,3,4,0,"1 reps",,,1
"2012-09-20 18:44",Chin-Up,3,5,0,"2 reps",,,2
"2012-09-20 18:44",Chin-Up,3,6,0,"3 reps",,,3
"2012-09-20 18:44",Chin-Up,3,7,0,"1 reps",,,1
"2012-09-20 18:44",Chin-Up,3,8,0,"2 reps",,,2
"2012-09-20 18:44",Chin-Up,3,9,0,"3 reps",,,3
"2012-09-20 18:44",Chin-Up,3,10,0,"1 reps",,,1
"2012-09-20 18:44",Chin-Up,3,11,0,"2 reps",,,2
"2012-09-20 18:44",Chin-Up,3,12,0,"3 reps",,,3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration
"2012-09-21 23:11","Foam Rolling",1,1,0,10:00,"600 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Reps,Weight
"2012-09-23 22:07","Foam Rolling",1,1,0,15:00,"900 sec",,
"2012-09-23 22:07",Chin-Up,2,1,0,"1 reps",,1,
